,author,cite_num,paper_num
5010,Alexander Vergara,16,1
5011,Chi-Hoon Lee,16,1
5012,Jean-philippe Pellet,16,1
5013,Thomas Nowotny,16,1
5014,Gregory D. Hager,16,1
5015,Andre Elisseeff,16,1
5016,Aaron D'Souza,16,1
5017,Janice Chen,16,1
5018,Yaara Yeshurun,16,1
5019,Karthikeyan Shanmugam,16,3
5020,Kin-hong Lee,16,1
5021,Katherine Bouman,16,1
5022,Kwong-sak Leung,16,1
5023,Suchi Saria,16,1
5024,Po-Hsuan (Cameron) Chen,16,1
5025,Nikolai Rulkov,16,1
5026,Mikhail Rabinovich,16,1
5027,Allen Selverston,16,1
5028,Henry Abarbanel,16,1
5029,Chong Jiang,16,1
5030,Joachim Giesen,16,3
5031,Fred Richardson,16,1
5032,Russ Tedrake,16,1
5033,Doron Blatt,16,1
5034,Thomas Furmston,16,1
5035,John W. Roberts,16,1
5036,Ozlem Aslan,16,2
5037,R. Srikant,16,1
5038,Swetha Venkatesh,16,1
5039,Shike Mei,16,1
5040,Xu Sun,16,1
5041,Mark Maloof,16,1
5042,Nicholas Della Penna,16,1
5043,Jerry Zhu,16,1
5044,Leslie Kaelbling,16,1
5045,Nguyen Viet Cuong,16,1
5046,Kian Ming A. Chai,16,1
5047,Joseph Lucas,16,1
5048,Raphael Sznitman,16,2
5049,Bruno Jedynak,16,2
5050,Anthony Leonardo,16,1
5051,Yu-Han Chang,16,1
5052,Qi Zhang,16,1
5053,Marc Henniges,16,1
5054,Kamiar R. Rad,16,1
5055,Yanan Sui,16,1
5056,Theodoros Rekatsinas,16,1
5057,None,16,2
5058,Pedro U. Lima,16,1
5059,Matthijs Spaan,16,1
5060,Joao V. Messias,16,1
5061,Xinran He,16,2
5062,Tien Vu Nguyen,16,1
5063,Albert Shieh,16,1
5064,Sachin Talathi,16,1
5065,Edo Airoldi,16,1
5066,Roberto Esposito,16,2
5067,Ka Yu Hui ,16,1
5068,Ben Packer,16,1
5069,Cosmin Paduraru,16,1
5070,Hansheng Diao,16,1
5071,Zhenyu Lai,16,1
5072,Liam C. MacDermed,16,1
5073,Kevin Leyton-brown,16,1
5074,Albert X. Jiang,16,1
5075,Tobias Glasmachers,16,2
5076,Yuanzhi Li,16,5
5077,Yew Soon Ong,16,1
5078,Yiteng Zhai,16,1
5079,Min Yang,16,1
5080,Filipe Rodrigues,16,1
5081,Bernardete Ribeiro,16,1
5082,Paul Vernaza,16,1
5083,Yanshuai Cao,16,1
5084,Marcus A. Brubaker,16,1
5085,David Wilcox,16,1
5086,Matthew King,16,1
5087,Afonso Bandeira,16,1
5088,Vlad Voroninski,16,1
5089,Ashkan Jafarpour,16,1
5090,Philipp Geiger,16,2
5091,Darryl Lin,16,1
5092,Sreekanth Annapureddy,16,1
5093,Hengshuai Yao,16,2
5094,Zhouhan Lin,16,1
5095,Daniel Tranchina,16,1
5096,Tinne Tuytelaars,16,1
5097,Tong Che,16,1
5098,Janardhan R. Doppa,16,1
5099,Bert De Brabandere,16,1
5100,Adrian Weller,16,3
5101,Xu Jia,16,1
5102,Walker Orr,16,1
5103,Charles DuHadway,16,1
5104,Payman Yadollahpour,16,1
5105,Gennady Samorodnitsk,16,1
5106,Viktoriia Sharmanska,16,1
5107,Marta Soare,16,1
5108,Aditya Guntuboyina,16,1
5109,Pulkit Agrawal,16,1
5110,Ashvin V. Nair,16,1
5111,Giovanni Cavallanti,16,1
5112,Adria Recasens,16,1
5113,Sharad Goel,16,1
5114,Roy Fox,16,2
5115,Beomjoon Kim,16,1
5116,Georgios Theocharous,16,2
5117,Adam Santoro,16,1
5118,Yury Makarychev,16,1
5119,Kye-Hyeon Kim,16,1
5120,David Gamarnik,16,2
5121,Mohammad S. Sorower,16,1
5122,Yang Zhao,16,1
5123,Peter Schulam,16,2
5124,Greg Wayne,16,1
5125,Artur Dubrawski,16,2
5126,Jeffrey De Fauw,16,1
5127,Mohammad Amin Sadeghi,15,1
5128,Elisabetta Chicca,15,2
5129,Chih-Chieh Cheng,15,1
5130,Ramya Korlakai Vinayak,15,2
5131,G_rrad Govaert,15,1
5132,Luis Francisco Sanchez Merchante,15,1
5133,Gonzalo Carvajal,15,1
5134,Waldo Valenzuela,15,1
5135,Miguel Figueroa,15,1
5136,Santosh Mohan,15,1
5137,Michael Shilman,15,1
5138,Vinay Chaudhary,15,1
5139,Daniel Gildea,15,1
5140,Iftekhar Naim,15,1
5141,Michael Young,15,1
5142,Todd Phillips,15,1
5143,Mirek Riedewald,15,1
5144,Daria Sorokina,15,1
5145,Dietmar Ebner,15,1
5146,Utkarsh Porwal,15,1
5147,Nathan Sturtevant,15,1
5148,Gary Holt,15,1
5149,Peter J. Thomas,15,1
5150,Samuel Tenka,15,1
5151,Hung Q. Ngo,15,1
5152,Florian Yger,15,1
5153,Maxime Berar,15,1
5154,Gilles Gasso,15,1
5155,Ben Blum,15,1
5156,Felix X. Yu,15,2
5157,David Baker,15,1
5158,Philip Bradley,15,1
5159,Rhiju Das,15,1
5160,David E. Kim,15,1
5161,Richard M. Salter,15,1
5162,Bart D. Moor,15,1
5163,Akshat Kumar,15,2
5164,Joseph M. Kimmel,15,1
5165,Crystal Maung,15,1
5166,Paul Sajda,15,2
5167,Ravi Sastry Ganti,15,1
5168,Skander Mensi,15,1
5169,Richard Naud,15,1
5170,Shauki A. Elasaad,15,1
5171,Maxim Gurevich,15,1
5172,Jeffrey Pennington,15,1
5173,Andrea Vattani,15,1
5174,Viviana Petrescu,15,1
5175,Laura Balzano,15,1
5176,Paul Nuyujukian,15,1
5177,Mohammad Saberian,15,3
5178,Matthew Rudary,15,1
5179,Rafael Frongillo,15,5
5180,Dimitris Achlioptas,15,1
5181,Joshua V. Dillon,15,1
5182,Guy Lebanon ,15,1
5183,MohamadAli Torkamani,15,1
5184,Terrence C. Stewart,15,1
5185,Chris Barber,15,1
5186,Haim Schweitzer,15,1
5187,Danny Bickson,15,1
5188,Jun Sakuma,15,2
5189,Daniel Fink,15,1
5190,Guenther Zeck,15,1
5191,Ilija Bogunovic,15,3
5192,Johan Suykens,15,1
5193,Michael Kaufmann,15,1
5194,Dan Dennison,15,1
5195,Hisashi Kashima ,15,1
5196,Katherine Chen,15,1
5197,Marc Joliveau,15,1
5198,Paul Viola,15,1
5199,Oren Anava,15,5
5200,Julie Dethier,15,1
5201,Kristiaan Pelckmans,15,1
5202,Paul Roebber,15,1
5203,Joseph Bockhorst,15,1
5204,Jean-Francois Crespo,15,1
5205,Eugene Davydov,15,1
5206,Daniel Lowd ,15,1
5207,Jessica A. Grahn,15,1
5208,Yin Chen,15,1
5209,Daniel J. Cameron,15,1
5210,Congyuan Yang,15,1
5211,Daniel Robinson,15,1
5212,Mikko Koivisto,15,3
5213,Jason E. Weston,15,1
5214,Lin Wu,15,1
5215,Sebastian Stober,15,1
5216,Wolf Vanpaemel,15,1
5217,Arun Iyer,15,1
5218,Matti Kaariainen,15,1
5219,Wei Bian,15,1
5220,Franziska Meier,15,1
5221,Aonan Zhang,15,3
5222,Alex Ihler,15,1
5223,Yu Xin,15,1
5224,Marylou Gabrie,15,1
5225,Bogdan Savchynskyy,15,3
5226,Ming Liang,15,1
5227,Nicolas Tremblay,15,1
5228,Zelda Mariet,15,1
5229,Xiuyuan Cheng,15,2
5230,Bertram E. Shi,15,3
5231,Damien Garreau,15,1
5232,Pablo Arbelaez,15,1
5233,Antti Ukkonen,15,1
5234,Klaus Obermayer,15,3
5235,Taylor Berg-Kirkpatrick,15,1
5236,Ehsan Amid,15,1
5237,Matus J. Telgarsky,15,3
5238,Xiaolin Hu,15,2
5239,Mikio Braun,15,2
5240,Marta Salas,15,1
5241,Katerina Fragkiadaki,15,1
5242,Justin Romberg,15,1
5243,Sohail Bahmani,15,1
5244,KookJin Ahn,15,1
5245,Graham Cormode,15,1
5246,Gilles Puy,15,1
5247,Ashique Rupam Mahmood,15,1
5248,Ivan Titov,15,1
5249,James Henderson,15,1
5250,James Sharpnack,15,2
5251,Joao F. Henriques,15,2
5252,Somak Raychaudhury,15,1
5253,Pascal Fua ,15,1
5254,Jose Bento,15,2
5255,Christian Borgs,15,1
5256,Jennifer Chayes,15,1
5257,Behtash Babadi,15,2
5258,Ata Kaban,15,1
5259,Jianyong Sun,15,1
5260,Aarti Singh ,15,1
5261,Philippe Preux ,15,1
5262,Yuya Yoshikawa,15,2
5263,Hiroshi Sawada,15,2
5264,Shai Shalev-Shwartz ,15,1
5265,Cristina Savin,15,5
5266,Morteza Zadimoghaddam,15,4
5267,Chengen Lu,15,1
5268,Eric W. Tramel,15,1
5269,Faustino J. Gomez,15,1
5270,Konrad Rieck,15,1
5271,Ankit Garg,15,1
5272,Alessandro Farinelli,15,1
5273,Meritxell Vinyals,15,1
5274,Marc Sobel,15,1
5275,Alice Oh,15,2
5276,Dongwoo Kim,15,2
5277,Jes'us Cerquides,15,1
5278,Juan A. Rodriguez-aguilar,15,1
5279,Francisco Ruiz,14,3
5280,Marcin Moczulski,14,1
5281,Jordan Frank,14,1
5282,Jung Hoon Lee,14,1
5283,Xiaolong Ma,14,1
5284,Konstantin K. Likharev,14,1
5285,Eric Saund,14,1
5286,Yuval Peres,14,1
5287,Fangjian Guo,14,1
5288,Qiang Sun,14,1
5289,Yan Huang,14,1
5290,Ofer Zeitouni,14,1
5291,Robert Gower,14,1
5292,Daniel Reichman,14,1
5293,Diogo Almeida,14,1
5294,Mohammad Pezeshki,14,1
5295,Filip _elezn_,14,1
5296,Ondej Ku_elka,14,1
5297,Itay Safran,14,1
5298,Bo Wen,14,1
5299,Linxi Fan,14,1
5300,Philemon Brakel,14,1
5301,Asja Fischer,14,2
5302,Zuoguan Wang,14,2
5303,Anh Pham,14,1
5304,Ye Yuan,14,1
5305,TIAN TIAN,14,1
5306,Yang Yu,14,1
5307,Chao Qian,14,1
5308,Stratis Ioannidis,14,2
5309,Gregory Rogez,14,1
5310,Michael Hughes,14,1
5311,Robert Grande,14,1
5312,Maria Lomeli Garcia,14,1
5313,Christophe Andrieu,14,1
5314,Avi Wigderson,14,1
5315,Heather Whalley,14,1
5316,Delin Chu ,14,1
5317,Xiaowei Zhang,14,1
5318,Philipp Hennig ,14,1
5319,Alexandros Kalousis ,14,1
5320,Huyen Do,14,1
5321,Yuhong Guo ,14,1
5322,Yixin Chen ,14,1
5323,Huayan Wang,14,1
5324,Enrico Simonotto,14,1
5325,Stephen Lawrie,14,1
5326,Yuexin Wu,14,1
5327,Yong Liu,14,1
5328,Dilin Wang,14,1
5329,Kai Puolama_ki,14,1
5330,Antti Ajanki,14,1
5331,David A. Ross,14,1
5332,Christophe N. Magnan,14,1
5333,Jesus Perez Arriaga,14,1
5334,Koller Daphne ,14,1
5335,Shizhong Liao,14,1
5336,James E. Galagan,14,1
5337,Jurgen Schmidhuber,14,1
5338,Stacey Luoma,14,1
5339,Matthew D. Pearson,14,1
5340,David Decaprio,14,1
5341,Jade P. Vinson,14,1
5342,Shali Jiang,14,1
5343,Chun-Liang Li,14,1
5344,Mark Ring,14,1
5345,David Mcgonigle,14,1
5346,Graham Mcneill,14,1
5347,Gerwin Schalk,14,2
5348,Matthew Der,14,1
5349,Yuening Hu,14,2
5350,Bonnie Kirkpatrick,14,2
5351,Gowtham Bellala,14,1
5352,Geoffrey T. Manley,14,1
5353,Trapit Bansal,14,2
5354,Srini Turaga,14,1
5355,Jakob Macke,14,1
5356,Tim Rogers,14,2
5357,Nicolas Chapados,14,2
5358,Shaul Druckmann,14,2
5359,Patrice Bertail,14,1
5360,Deeparnab Chakrabarty,14,1
5361,Quoc Tran-Dinh,14,1
5362,Mikaela Keller,14,2
5363,Siqi Nie,14,1
5364,Ryota Kobayashi,14,2
5365,Barbara Rakitsch,14,1
5366,Shiau Hong Lim,14,4
5367,Mitchell Cohen,14,1
5368,Volkmar Welker,14,1
5369,Pravesh Kothari,14,1
5370,Sayan Mukherjee,14,1
5371,Suresh Bhavnani,14,1
5372,Kristan Staudenmayer,14,1
5373,Diane Morabito,14,1
5374,Eran Treister,14,1
5375,Javier S. Turek,14,1
5376,Qichao Que,14,2
5377,Norm Aleks,14,1
5378,Michael G. Madden,14,1
5379,Srivatsan Narayanan,13,1
5380,Wanli Ouyang,13,2
5381,Georg Goerg ,13,1
5382,Safiye Celik,13,1
5383,Nadav Cohen,13,1
5384,Peichao Peng,13,1
5385,Hai Li,13,1
5386,Wenxiu Sun,13,1
5387,Vincent Conitzer,13,1
5388,Nikesh Garera,13,1
5389,Aizhan Ibraimova,13,1
5390,Mikhail Figurnov,13,1
5391,Andreas Bartels,13,1
5392,Pavan Turaga,13,1
5393,Valentina Fedorova,13,3
5394,Chongxuan Li,13,2
5395,Nitesh Shroff,13,1
5396,Benjamin Logsdon,13,1
5397,Yuejie Chi,13,1
5398,Ilya O. Tolstikhin,13,3
5399,Romain Brasselet,13,1
5400,Grace Wahba,13,2
5401,Jaety Edwards,13,1
5402,Roland Johansson,13,1
5403,Angelo Arleo,13,1
5404,Yasuhiro Tsubo,13,1
5405,Petr Lansky,13,1
5406,Yiran Chen,13,1
5407,Ruben Gonzalez Jr.,13,1
5408,Martial Hue,13,1
5409,Souhaib Ben Taieb,13,1
5410,Xavier Bouthillier,13,1
5411,Monir Hajiaghayi,13,1
5412,Sebastien Jodogne,13,1
5413,Suin Kim,13,1
5414,Sushmita Roy,13,1
5415,Daniel Kuhn,13,2
5416,Margaret Werner-Washburne,13,1
5417,Misha Ahrens,13,2
5418,Stephane Gaiffas,13,1
5419,Rob Hyndman,13,1
5420,Chris Wiggins ,13,1
5421,Justus H. Piater,13,1
5422,Ronen Eldan,13,2
5423,Dehua Cheng,13,2
5424,Alexandre de Brebisson,13,1
5425,Nate Derbinsky,13,1
5426,Kazuo Machida,13,1
5427,Javier Alonso-Mora,13,1
5428,Jonathan S. Yedidia,13,1
5429,Tanja Schultz,13,1
5430,Wei Wen,13,1
5431,Yik-cheung Tam,13,1
5432,Xiaocheng Shang,13,1
5433,Peter Sollich,13,3
5434,Chunpeng Wu,13,1
5435,Abbas Abdolmaleki,13,2
5436,Yandan Wang,13,1
5437,Chao Zhang,13,1
5438,Mark Rogers,13,1
5439,Jean-Philippe Vert ,13,1
5440,Jonathan Bronson,13,1
5441,Cedric Fevotte,13,3
5442,Julia Owen,13,1
5443,Zhanxing Zhu,13,1
5444,Emanuele Olivetti,13,1
5445,Amin Shokrollahi ,13,1
5446,Tom Zahavy,13,1
5447,Judy Goldsmith,13,1
5448,Martin Mundhenk,13,1
5449,Sagi Schein,13,1
5450,Amir Globerson ,13,1
5451,Matteo Pirotta,13,1
5452,Sivaramakrishnan Ramanujam Kaveri,13,1
5453,Krishnan S. Kumar,13,1
5454,Hamed Hassani,13,2
5455,Rashmin Babaria,13,1
5456,Maren Mahsereci,13,1
5457,Qiuyi Han,13,1
5458,Greg Horwitz,13,1
5459,Hila Nachliely,13,1
5460,Hiroki Terashima,13,1
5461,Wenzhuo Yang,13,4
5462,Weichang Li,13,2
5463,Andrew Howard,13,1
5464,Firdaus Janoos,13,2
5465,Todd Mytkowicz,13,1
5466,Cassio Campos,13,1
5467,Yufei Ding,13,1
5468,Bradley C. Love,13,1
5469,Yue Zhao,13,1
5470,Xipeng Shen,13,1
5471,Madanlal Musuvathi,13,1
5472,Bojun Tu,13,2
5473,Luca Bascetta,13,1
5474,David Lehavi,13,1
5475,Kwong-Sak Leung,13,1
5476,Kobus Barnard,13,2
5477,Yanjun Han,13,1
5478,Keith Bush,13,1
5479,Brendan Juba,13,1
5480,Benedict Leimkuhler,13,1
5481,Junfeng Wen,13,2
5482,Kin-Hong Lee,13,1
5483,Nisheeth Srivastava,13,2
5484,Anatoli Juditsky,13,3
5485,Qing Tao,13,1
5486,Carlo Ciliberto,13,2
5487,Lie Wang,13,1
5488,Edward Challis,13,1
5489,Eyal Krupka,13,1
5490,Nir Ben-Zrihem,13,1
5491,Olivier Bachem,13,3
5492,Kaustubh R. Patil,13,1
5493,Lukasz Kopec,13,1
5494,Elham Azizi,12,2
5495,Nedelina Teneva,12,1
5496,Maria Pavlovskaia,12,1
5497,Michael Mitzenmacher,12,2
5498,Bo Xin,12,2
5499,Tuan A. Nguyen,12,1
5500,Alexander Zimin,12,1
5501,Kui Tang,12,1
5502,Alexander Sirotkin,12,1
5503,Jilles Vreeken,12,1
5504,Brian Taba,12,1
5505,Xiaoqin Zhang,12,1
5506,Ydo Wexler,12,1
5507,Ben Shababo,12,1
5508,Michael Chertkov,12,4
5509,Klemens Bohm,12,1
5510,Elad Eban,12,2
5511,Hoang Vu Nguyen,12,1
5512,Ferit Akova,12,1
5513,Emmanuel Muller,12,1
5514,Elena Ikonomovska,12,1
5515,Joao  Gama,12,1
5516,Bernard Zenko,12,1
5517,Guang-Tong Zhou,12,1
5518,Zhengyuan Zhou,12,1
5519,Krzysztof M. Choromanski,12,2
5520,Di Wang,12,1
5521,Kewei Tu,12,1
5522,Zhiwei Qin,12,1
5523,Matthias Grossglauser,12,1
5524,Jeremy Weiss,12,1
5525,Xu Chen,12,1
5526,Alp Yurtsever,12,2
5527,Mostafa Rahmani,12,1
5528,Jean-Baptiste Tristan,12,2
5529,Rama Natarajan,12,1
5530,Abdullah Celik,12,1
5531,Milutin Stanacevic,12,1
5532,Marcelo Camperi,12,1
5533,Gert Cauwenberghs,12,1
5534,Ya Zhang,12,1
5535,Oscar Beijbom,12,1
5536,Kristina Klinkner,12,1
5537,Cyril Allauzen,12,1
5538,Joseph Tassarotti,12,2
5539,Filip De Turck,12,1
5540,Remi Barillec,12,1
5541,Josh S. Merel,12,1
5542,Shilin Ding,12,1
5543,Anders Martinsson,12,1
5544,Geroge Atia,12,1
5545,Vikas SIngh,12,1
5546,Lucas Maystre,12,1
5547,Olivier Nicol,12,1
5548,Daniel Horgan,12,1
5549,Gert Kiss,12,1
5550,Mohammad Sultan,12,1
5551,Yonatan Wexler,12,3
5552,Bharath Ramsundar,12,1
5553,Charles Parker,12,1
5554,Jeany Son,12,1
5555,Jan Feyereisl,12,1
5556,Abdul S. Sheikh,12,1
5557,Shenlong Wang,12,2
5558,Robert McGibbon,12,1
5559,Vijay Pande,12,1
5560,Zhize Li,12,1
5561,Yufei Tao,12,1
5562,Wei Cao,12,1
5563,Alexis Boukouvalas,12,1
5564,Xiang Ji,12,1
5565,Pavel Efros,12,1
5566,Silvio Lattanzi,12,2
5567,Benjamin Culpepper,12,1
5568,Christian Albers,12,2
5569,Svetha Venkatesh ,12,1
5570,Truyen Tran,12,1
5571,Lawrence Saul ,12,1
5572,Do-kyum Kim,12,1
5573,Geoffrey Voelker,12,1
5574,Sebastian Riedel,12,2
5575,Pawan K. Mudigonda,12,2
5576,Rose Yu,12,2
5577,John R. Hershey,12,1
5578,Trausti Kristjansson,12,1
5579,Yannick Schwartz,12,1
5580,Riad Akrour,12,2
5581,Alexander Lorbert,12,1
5582,John Agapiou,12,1
5583,Alexander Vezhnevets,12,1
5584,Stephane Mallat,12,1
5585,Klaus Pawelzik,12,2
5586,Zhen Li,12,1
5587,Dawn Song,12,2
5588,Krzysztof Geras,12,2
5589,Arthur Mensch,12,2
5590,Oliver B. Kroemer,12,2
5591,Cong Xie,12,1
5592,Anoop Cherian,12,1
5593,Ashwin Venkataraman,12,1
5594,Evan Archer,12,1
5595,Lakshminarayanan Subramanian,12,1
5596,Shane Legg,12,1
5597,Yuichi Yoshida,12,3
5598,Joseph Schlecht,12,1
5599,Eric K. Tsang,12,1
5600,Moulines Eric,12,1
5601,Vincent Tan,12,1
5602,Theodore J. Perkins,12,1
5603,M. M. Hassan Mahmud,12,1
5604,Insu Han,12,1
5605,Xiaoming Yuan,12,1
5606,Min Li,12,1
5607,Stephen Scott,12,1
5608,Sergey Nikolenko,12,1
5609,David I. Inouye,12,2
5610,Richard Scheines,12,2
5611,Bruce Desmarais,12,1
5612,Eric Tramel,12,1
5613,Martin Levihn,12,1
5614,Juston Moore,12,1
5615,Huazhong Ning,12,1
5616,Murat Kocaoglu,12,2
5617,Luca Pasa,12,1
5618,Jarvis Haupt,12,1
5619,Vasiliy Karasev,12,1
5620,Liangliang Cao,12,1
5621,Xingguo Li,12,1
5622,Peter Krafft,12,1
5623,Marco Pavone,12,1
5624,Andre Manoel,12,1
5625,Alexander Ecker,12,1
5626,Nagasuma R. Chandra,11,1
5627,Hsiu-Chin Lin,11,1
5628,Hee-kap Ahn,11,1
5629,Kalanit Grill-spector,11,1
5630,Gustavo Malkomes,11,3
5631,Michael Werman ,11,1
5632,Arno Onken,11,3
5633,Vickie Baracos,11,1
5634,Dimitris Margaritis,11,1
5635,Elaine Angelino,11,1
5636,Shravan Narayanamurthy,11,1
5637,Moni Shahar,11,1
5638,Orly Avner,11,1
5639,Anastasia Podosinnikova,11,2
5640,J.t. Lindgren,11,1
5641,Matthieu Cord,11,1
5642,Andreas Kolling,11,1
5643,Yunwen Lei,11,1
5644,Urun Dogan,11,1
5645,Zhiwei Steven Wu,11,1
5646,Konstantin Voevodski,11,1
5647,Emilio Jesus Gallego Arias,11,1
5648,Alexander Binder,11,1
5649,Trung V. Nguyen,11,1
5650,Esther Wang,11,1
5651,Yoonho Hwang,11,1
5652,Gongguo Tang,11,2
5653,Andreas Harth,11,1
5654,David Gleich,11,2
5655,Jens-Michalis Papaioannou,11,1
5656,Siew Y. Wong,11,1
5657,Justin Hsu,11,1
5658,Joo-Hwee Lim,11,1
5659,Adam T. Kalai,11,1
5660,Adam A. Margolin,11,1
5661,David Ress,11,1
5662,Urs Koster,11,1
5663,David Lopez-paz,11,1
5664,Shusen Wang,11,2
5665,Takashi Washio,11,2
5666,Armen Allahverdyan,11,1
5667,Matthew Urry,11,2
5668,Catherine Higham,11,1
5669,Qian Wang,11,1
5670,Benn Macdonald,11,1
5671,Yuanjun Gao,11,2
5672,Herbert Jaeger,11,1
5673,Jesus Cid-sueiro,11,1
5674,John J. Bruer,11,1
5675,Nicolas Thome,11,1
5676,Hanlin Goh,11,1
5677,Joel A. Tropp,11,1
5678,Alessandro Toigo,11,1
5679,Dotan D. Castro,11,1
5680,Rebecca Wright,11,1
5681,Feng Chen,11,1
5682,Hong Ge,11,2
5683,Thibaut Horel,11,2
5684,Alban Desmaison,11,1
5685,Ofir Pele,11,1
5686,Jiaxing Zhang,11,1
5687,Stephane Marchand-Maillet,11,2
5688,Anthony D. Joseph,11,1
5689,Michael C. Tschantz,11,1
5690,Rory Sayres,11,1
5691,Tjeerd Dijkstra,11,1
5692,Andrew Frank,11,1
5693,Sachiko Kinoshita,11,1
5694,Tolga Bolukbasi,11,1
5695,Dan Rosenbaum,11,2
5696,Philipp Batz,11,1
5697,Li Fei-Fei,11,1
5698,Bernardo Avila Pires,11,1
5699,Mehmet Ganen,11,1
5700,Hongteng Xu,11,1
5701,Rudy R. Bunel,11,1
5702,Mingjie Zhao,11,1
5703,Kevin Scaman,11,2
5704,Parikshit Shah,11,2
5705,Yuri Grinberg,11,3
5706,Sharon Wulff,11,2
5707,Veeranjaneyulu Sadhanala,11,2
5708,Michael F.P. O'Boyle,11,1
5709,Christopher K.I. Williams,11,1
5710,John Cavazos,11,1
5711,John Thomson,11,1
5712,Samuel Livingstone,11,1
5713,Zheng Zhang,11,1
5714,Luis Rademacher,11,2
5715,James R. Voss,11,2
5716,Florian Stimberg,11,2
5717,Tim van Erven,11,3
5718,Hiroyuki Mitsugi,11,1
5719,Se-Young Yun,11,3
5720,Sorathan Chaturapruek,11,1
5721,Geoff Gordon ,11,1
5722,Ali Tofigh,11,1
5723,Sen Song,11,1
5724,Aline Medeiros Saettler,11,1
5725,Tobias Sing,11,1
5726,Happy Mittal,11,2
5727,Gal Chechik ,11,1
5728,Thibault Lesieur,11,1
5729,Parameswaran Raman,11,1
5730,Mohammadhossein Bateni,11,1
5731,Nicolas Macris,11,1
5732,Amin Sayedi,11,1
5733,Mohamad Dia,11,1
5734,Jean Barbier,11,1
5735,Sebastien Giguere,11,2
5736,Tsuyoshi Ide,11,1
5737,Timothy A. Machado,11,1
5738,Hirakendu Das,11,1
5739,Ryan Tibshirani,11,1
5740,Huan Gui,11,2
5741,Niko Beerenwinkel,11,1
5742,Laurence Aitchison,11,1
5743,Abhradeep Guha Thakurta,11,2
5744,Erik Sjlund,11,1
5745,Mattias Hglund,11,1
5746,Jens Lagergren,11,1
5747,Sen Wu,11,1
5748,Shuang Song,11,1
5749,Daniel Selsam,11,1
5750,Hyokun Yun,11,1
5751,Eduardo Laber,11,1
5752,Anshul Sheopuri,11,1
5753,Ning Xie,11,1
5754,Mark Humphries,11,1
5755,Romain Caze,11,1
5756,Benjamin Letham,11,1
5757,Paul Prasse,11,1
5758,Agnieszka Grabska-Barwinska,11,2
5759,Mikkel Schmidt,11,1
5760,Rasul Tutunov,11,1
5761,Farhad Pourkamali Anaraki,11,1
5762,Shannon Hughes,11,1
5763,Remi Lemonnier,11,2
5764,Aadirupa Saha,11,1
5765,Brendan van Rooyen,11,1
5766,Zhihong Zhang,11,1
5767,Michael Burl,11,1
5768,Xiaojiao Mao,11,1
5769,Thomas Huang,11,1
5770,Edwin Hancock,11,1
5771,Lu Bai,11,1
5772,Luca Rossi,11,1
5773,Huan Wang,11,1
5774,Rashmi Sundareswara,11,1
5775,Yu-Bin Yang,11,1
5776,Ernesto D. Vito,11,1
5777,Fereshteh Sadeghi,11,1
5778,C. Lawrence Zitnick,11,1
5779,Ferdinando Cicalese,11,1
5780,Alexander J. Ratner,11,1
5781,Alejandro Ribeiro,11,2
5782,Pierre Machart,11,2
5783,Kiran K. Thekumparampil,11,1
5784,Doug Downey,10,1
5785,Yingjun Cao,10,1
5786,Oren Etzioni,10,1
5787,Nils E. Napp,10,1
5788,Monica Dinculescu,10,1
5789,Thomas Bonald,10,1
5790,Benjamin Bornstein,10,1
5791,Paul Wagner,10,2
5792,Kuan Liu,10,1
5793,Soravit Changpinyo,10,1
5794,Yonghui Wu,10,1
5795,Mike Schuster,10,1
5796,Yifei Ma,10,1
5797,Yin Zheng,10,2
5798,Quang Minh Hoang,10,2
5799,Stefan Roth,10,1
5800,zhifeng Chen,10,1
5801,Snigdhansu  Chatterje,10,1
5802,Feng Nan,10,2
5803,Shuang Wu,10,2
5804,America Chambers,10,1
5805,Shashanka Ubaru,10,2
5806,Christina E. Lee,10,2
5807,Branislav Bosansky,10,1
5808,Vojta Kovarik,10,1
5809,Viliam Lisy,10,1
5810,William E. Bishop,10,1
5811,Timothy A. Mann,10,2
5812,Prasoon Goyal,10,1
5813,Guy Rosman,10,1
5814,Amrudin  Agovic,10,1
5815,Nikos K. Logothetis,10,1
5816,Teodor M. Moldovan,10,1
5817,Huanran Lu,10,1
5818,J. H. Rubinstein,10,1
5819,Shobha Venkataraman,10,1
5820,Chris Oates,10,1
5821,Francois-Xavier Briol,10,1
5822,Danilo Bzdok,10,1
5823,Nina Balcan,10,1
5824,Subhabrata Sen,10,1
5825,Oliver Spatscheck,10,1
5826,Michael Eickenberg,10,1
5827,Kazuho Watanabe,10,2
5828,Taylan Cemgil,10,2
5829,Olivier Grisel,10,1
5830,Benjamin Drighes,10,1
5831,Carlos J. Becker,10,1
5832,Christos M. Christoudias,10,1
5833,Yingyu Liang ,10,1
5834,Rudolf Lioutikov,10,1
5835,Bela Frigyik,10,2
5836,Nuno Lau,10,1
5837,Luis Pualo Reis,10,1
5838,Hyunsin Park,10,1
5839,Halid Z. Yerebakan,10,1
5840,KE ZHAI,10,1
5841,Michael Bronstein,10,1
5842,Ryan J. Tibshirani,10,2
5843,Benjamin I. Rubinstein,10,1
5844,Peter Pastor,10,1
5845,Hoda Heidari,10,2
5846,Eduardo Corona,10,1
5847,Taddy Matthew,10,1
5848,Chun-Sheng Chen,10,1
5849,Jun Yu,10,1
