,author,cite_num,paper_num
5140,Jan Benda,2,1
5141,Pengyuan Wang,2,1
5142,Daniel M. Steinberg,2,1
5143,Jan Grewe,2,1
5144,Seyed Mehran Kazemi,2,1
5145,Yi Zhou,2,1
5146,Ji Xu,2,1
5147,Christian R. Shelton,2,1
5148,Horace Pan,2,1
5149,Antoine Desir,2,1
5150,Angelika Kimmig,2,1
5151,Christian Igel,2,1
5152,Stephan Clemencon,2,3
5153,Aurelien Bellet,2,3
5154,Kumar Dubey,2,1
5155,Haim Cohen,2,1
5156,Scott Yang,2,3
5157,Jonathan Kadmon,2,1
5158,Yang Xu,2,1
5159,Felix Berkenkamp,2,1
5160,Oswin Krause,2,1
5161,Didac Rodriguez Arbones,2,1
5162,Matteo Turchetta,2,1
5163,Hanxiao Liu,2,1
5164,Kenneth Latimer,2,1
5165,Miro Dudik,2,1
5166,Abir De,2,1
5167,Keerthiram Murugesan,2,1
5168,Niloy Ganguly,2,1
5169,Xiao Li,2,1
5170,Danny Segev,2,1
5171,Ashok Cutkosky,2,1
5172,Yunsong Huang,2,1
5173,B. Keith Jenkins,2,1
5174,Vineet Goyal,2,1
5175,Lorenz. K. Mueller,2,1
5176,Wesley Huie,2,1
5177,Zelda E. Mariet,2,1
5178,Kin F. Kan,2,1
5179,Tatiana Shpakova,2,1
5180,Eui Chul Shin,2,1
5181,Robin Evans,2,1
5182,Tofigh Naghibi Mohamadpoor,2,1
5183,Jonathan Ullman,2,1
5184,Salil Vadhan,2,1
5185,Beat Pfister,2,1
5186,Frank Park,2,1
5187,George Papamakarios,2,1
5188,Xue-Xin Wei,2,1
5189,Kiarash Shaloudegi,2,1
5190,Yu Cheng,2,2
5191,Chao Xu,2,1
5192,Ibrahim M. Alabdulmohsin,2,1
5193,Ran Gilad-Bachrach,2,1
5194,Clay J. Stanek,2,1
5195,Costas J. Spanos,2,1
5196,Yuxun Zhou,2,1
5197,Christoph Kolodziejski,2,1
5198,Shan You,2,1
5199,Chang Xu,2,1
5200,Mingcheng Chen,2,1
5201,Yunhe Wang,2,1
5202,Jong K. Kim,2,1
5203,Xinyun Chen,2,1
5204,Ola Svensson,2,1
5205,Gleb Gusev,2,2
5206,Hiroko Kobayashi,2,1
5207,David Poole,2,1
5208,Anna Stockl,2,1
5209,Ross Lippert,2,1
5210,Masakazu Ishihata,2,1
5211,Ryan Rifkin,2,1
5212,Ji Hyun Bak,2,1
5213,Akinori Fujino,2,1
5214,Mehrdad Ghadiri,2,1
5215,Mathieu Blondel,2,1
5216,Yoshiki Suzuki,2,1
5217,Wilsun Xu,2,1
5218,Matjaz Jogan,2,1
5219,Gautam Dasarathy,2,2
5220,Athena Akrami,2,1
5221,Ilana Witten,2,1
5222,Simon Ashton,2,1
5223,Jung Choi,2,1
5224,Jisu KIM,2,1
5225,Fabian Sinz,2,1
5226,Andrew Miller,1,1
5227,Daniele Durante,1,1
5228,Stefano Favaro,1,1
5229,Maria Lomeli,1,1
5230,Bruno Scarpa,1,1
5231,Qing Sun,1,1
5232,Daniel Ritchie,1,1
5233,Farzaneh Mirzazadeh,1,1
5234,Michail Kontitsis,1,1
5235,Akiko Takeda,1,1
5236,Jeremie Knusel,1,1
5237,Hau Chan,1,1
5238,S. Derin Babacan,1,1
5239,Shuyang Gao,1,1
5240,Yingxue Wang,1,1
5241,Anuj Mahajan,1,1
5242,Xavier Boix,1,1
5243,Shafin Rahman,1,1
5244,David Saad,1,1
5245,Eugene Belilovsky,1,1
5246,Mithun Chakraborty,1,1
5247,Matthew B. Blaschko,1,1
5248,Dennis Wei,1,1
5249,Anna Thomas,1,1
5250,Julien Audiffren,1,1
5251,Pat Hanrahan,1,1
5252,Zhuo Gao,1,1
5253,Denis Sheynikhovich,1,1
5254,Mark Kozdoba,1,1
5255,Albert Wu,1,1
5256,Aman Sinha,1,1
5257,Jedediah M. Singer,1,1
5258,Luke O'Connor,1,1
5259,Soheil Feizi,1,1
5260,Cheston Tan,1,1
5261,Qi Meng,1,1
5262,Marin Kobilarov,1,1
5263,Salomon Diether,1,1
5264,Kristin Branson,1,1
5265,Qingqing Huang,1,1
5266,David Moore,1,1
5267,Arun Rajkumar,1,2
5268,Edouard Pauwels,1,1
5269,Jean B. Lasserre,1,1
5270,Oren Anava,1,3
5271,peter j. bickel,1,1
5272,Pingfan Tang,1,1
5273,Hadi Mohasel Afshar,1,1
5274,Jeff M. Phillips,1,1
5275,David Bindel,1,1
5276,Gemma Roig,1,1
5277,Yan Yan,1,1
5278,Yi Xu,1,1
5279,Albert S. Berahas,1,1
5280,Shuangfei Zhai,1,1
5281,Shaona Ghosh,1,1
5282,Michele Rucci,1,1
5283,Zhongfei (Mark) Zhang,1,1
5284,Weining Lu,1,1
5285,Jianbo Yang,1,1
5286,David Sheinberg,1,1
5287,Ronald Berezney,1,1
5288,Hu Ding,1,1
5289,Tara Hamilton,1,1
5290,Valentin Emiya,1,1
5291,Jeff Regier,1,1
5292,Jon McAuliffe,1,1
5293,Diane Bouchacourt,1,1
5294,Zequn Jie,1,1
5295,Xiaodan Liang,1,1
5296,Xiaojie Jin,1,1
5297,Wen Lu,1,1
5298,Wentao Huang,1,1
5299,Raphael Fonteneau,1,1
5300,Licheng Jiao,1,1
5301,Shan Tan,1,1
5302,Maoguo Gong,1,1
5303,Craig Jin,1,1
5304,Tatyana Sharpee,1,1
5305,Richard Reeve,1,1
5306,Andre V. Schaik,1,1
5307,Mr. Prabhat,1,1
5308,David Schlegel,1,1
5309,George Mohler,1,1
5310,Minhua Chen,1,1
5311,Michael Ross,1,1
5312,Andrew Cohen,1,1
5313,Zhi-Ming Ma,1,1
5314,Qiwei Ye,1,1
5315,Taifeng Wang,1,1
5316,Guolin Ke,1,1
5317,Tian Gao,1,1
5318,Dylan Festa,1,1
5319,Mohammad Mahdian,1,1
5320,William T. Stephenson,1,1
5321,Matteo Carandini,1,1
5322,Pavel Serdyukov,1,1
5323,Ruiyu Li,1,1
5324,Sathya Narayanan Ravi,1,1
5325,Hao Zhou,1,1
5326,Christopher Lynn,1,1
5327,Yang You,1,1
5328,James Demmel,1,1
5329,Weihao Gao,1,1
5330,Michael P. Friedlander,1,1
5331,Thodoris Lykouris,1,1
5332,Gabriel Goh,1,1
5333,Tyler B. Johnson,1,1
5334,Feng Nan,1,1
5335,Yujia Shen,1,2
5336,Eunice Yuh-Jie Chen,1,1
5337,Ekaterina Gladkikh,1,1
5338,Ilia Shishkov,1,1
5339,Alexey Drutsa,1,1
5340,Arulkumar Subramaniam,1,1
5341,Zhuoran Yang,1,2
5342,Wei-Shou Hsu,1,1
5343,Justin T. Khim,1,1
5344,Varun Jog,1,1
5345,Anurag Mittal,1,1
5346,Moitreya Chatterjee,1,1
5347,Trung Le,1,1
5348,Shanshan Wu,1,2
5349,Tu Nguyen,1,1
5350,Vu Nguyen,1,1
5351,Panagiotis Toulis,1,1
5352,Zhiting Hu,1,1
5353,Alexander Shishkin,1,1
5354,Anastasia Bezzubtseva,1,1
5355,Sebastian Pokutta,1,1
5356,Aurko Roy,1,1
5357,Justin Eldridge,1,1
5358,Yanyao Shen,1,1
5359,Andrei M. Raigorodskii,1,1
5360,Aleksey Tikhonov,1,1
5361,Maksim Zhukovskii,1,1
5362,Alexander Braunstein,1,1
5363,Zhi Wei,1,1
5364,Shane T. Jensen,1,1
5365,Rajkumar Vasudeva Raju,1,1
5366,Ellen Vitercik,1,1
5367,Qixing Huang,1,1
5368,Seok Hyun Jin,1,1
5369,Nicolo Colombo,1,1
5370,Ming Bo Cai,1,1
5371,Nicolas W. Schuck,1,1
5372,Tamara Fernandez,1,1
5373,Yurii Nesterov,1,1
5374,Sanghamitra Dutta,1,1
5375,Dmitry Ostrovsky,1,1
5376,Dogyoon Song,1,1
5377,Bonnie Kirkpatrick,1,1
5378,Dean Bodenham,1,1
5379,Felipe Llinares-Lopez,1,1
5380,Laetitia Papaxanthos,1,1
5381,Bo Tang,1,1
5382,Yihua Li,1,1
5383,Tara Javidi,1,1
5384,Alexander Gasnikov,1,1
5385,Songbai Yan,1,1
5386,Pulkit Grover,1,1
5387,Viveck Cadambe,1,1
5388,Ruihao Zhu,1,1
5389,Lev Bogolubsky,1,1
5390,Pavel Dvurechensky,1,1
5391,Kenneth D. Harris,1,1
5392,Shabnam N. Kadir,1,1
5393,Xiangru Huang,1,1
5394,Nicholas A. Steinmetz,1,1
5395,Ekaterina Tikhoncheva,1,1
5396,Michal Feldman,1,1
5397,Aviv Zohar,1,1
5398,Stefano Leonardi,1,1
5399,Jason Pazis,1,1
5400,Luozheng Li,1,1
5401,Jakub Lacki,1,1
5402,Ronald E. Parr,1,2
5403,Aris Anagnostopoulos,1,1
5404,Dahui Wang,1,1
5405,Dan Goodman,1,1
5406,Romain Brette,1,1
5407,Sergei Vassilvitskii,1,1
5408,Rishi Gupta,1,1
5409,sabyasachi chatterjee,1,1
5410,Artsiom Sanakoyeu,1,1
5411,Yihua Chen,1,1
5412,Miguel A. Bautista,1,1
5413,Hayato Kobayashi,1,1
5414,Demis Hassabis,1,1
5415,James Kirkpatrick,1,1
5416,Kieran Milan,1,1
5417,Florence d'Alche-Buc,1,1
5418,Maxime Sangnier,1,1
5419,Heishiro Kanagawa,1,1
5420,Nobuyuki Shimizu,1,1
5421,Thomas Vanck,1,1
5422,Yukihiro Tagami,1,1
5423,Tengyao Wang,1,1
5424,Quentin Berthet,1,1
5425,Yaniv Plan,1,1
5426,Uwe Dick,1,1
5427,Peter Haider,1,1
5428,Mathias Niepert,1,1
5429,Brian W. Dolhansky,1,1
5430,Peter Jones,1,1
5431,Bang Cong Vu,1,1
5432,Yong Ren,1,2
5433,Kevin Canini,1,2
5434,Ahmed M. Alaa,1,1
5435,Mihaela van der Schaar,1,1
5436,Charles Schaff,1,1
5437,Miguel Eckstein,1,1
5438,Arturo Deza,1,1
5439,Yucen Luo,1,1
5440,Wojciech Kotlowski,1,1
5441,Robert A. Jacobs,1,1
5442,Emin Orhan,1,1
5443,Matthew A. Kayala,1,1
5444,Ken D. Miller,1,1
5445,Yashar Ahmadian,1,1
5446,Jialian Li,1,1
5447,Georgios Arvanitidis,1,1
5448,Reza Eghbali,1,1
5449,Lancelot F. James,1,1
5450,Stephen Ragain,1,1
5451,Aryan Mokhtari,1,1
5452,Hadi Daneshmand,1,1
5453,Alejandro Ribeiro,1,1
5454,Jonathan Huggins,1,1
5455,Quentin Cormier,1,1
5456,Juho Lee,1,2
5457,Hongyang Zhang,1,1
5458,Eli Gutin,1,1
5459,Jian Wu,1,1
5460,Hao Wu,1,1
5461,Frank Noe,1,1
5462,Bowei Yan,1,1
5463,Yang Song,1,2
5464,Nicolas Rivera,1,1
5465,Matthew Weiden,1,1
5466,Tsuyoshi Ueno,1,1
5467,Jennifer Hobbs,1,1
5468,Steven Z. Wu,1,1
5469,Todd K. Leen,1,1
5470,Jeffrey Kaye,1,1
5471,Jing Xu,1,1
5472,Pierre-Louis Giscard,1,1
5473,Richard Wilson,1,1
5474,Martin A. Zinkevich,1,1
5475,Antoine Gautier,1,1
5476,Quynh N. Nguyen,1,1
5477,Mengdi Wang,1,1
5478,Ethan Fang,1,1
5479,Shirley Ho,1,1
5480,Yannic Kilcher,1,1
5481,Kejun Huang,1,1
5482,Xiao Fu,1,1
5483,Nikolaos D. Sidiropoulos,1,1
5484,Yang Liu,1,1
5485,Yiling Chen,1,2
5486,Bei Chen,1,1
5487,Alexandre Lacoste,1,1
5488,Gediminas Luksys,1,2
5489,Carmen Sandi,1,2
5490,Gergo Bohner,1,1
5491,Stephane Marchand-Maillet,1,1
5492,Ke Sun,1,1
5493,Shahin Jabbari,1,1
5494,Stephan Zheng,1,1
5495,Theodoros Tsiligkaridis,1,1
5496,Christopher Lo,1,1
5497,ming yuan,1,1
5498,Kwang-Sung Jun,1,1
5499,Tae-Hyun Oh,1,1
5500,Yasuyuki Matsushita,1,1
5501,In Kweon,1,1
5502,Firdaus Janoos,1,1
5503,Weichang Li,1,1
5504,Istvan Morocz,1,1
5505,William Wells,1,1
5506,Tianyang Li,1,1
5507,Stefan Kiebel,1,1
5508,Victor Picheny,1,1
5509,Sebastian Bitzer,1,1
5510,Ankani Chattoraj,1,1
5511,Fredrik D. Johansson,1,1
5512,Robert B. Gramacy,1,1
5513,Stefan Wild,1,1
5514,Sebastien Le Digabel,1,1
5515,Sekhar C. Tatikonda,1,1
5516,De Wen Soh,1,1
5517,David B. Smith,1,1
5518,Takashi Takenouchi,1,1
5519,Artem Sokolov,1,1
5520,Julia Kreutzer,1,1
5521,Stefan Riezler,1,1
5522,Keith Forsythe,1,1
5523,Nils M. Kriege,1,1
5524,Ana Maria Tome,1,1
5525,Erfan Yazdandoost Hamedani,1,1
5526,Luis Seabra Lopes,1,1
5527,Seyed Hamidreza Kasaei,1,1
5528,Rodrigo Nogueira,1,1
5529,Necdet Serhat Aybat,1,1
5530,Ruohan Zhang,1,1
5531,David Cox,0,1
5532,Ragupathyraj Valluvan,0,1
5533,Robert A. Vandermeulen,0,1
5534,Guannan Liang,0,1
5535,Jin Lu,0,1
5536,Ruichen Qian,0,1
5537,Andrew M. Saxe,0,1
5538,Karthik Ramani,0,1
5539,Ayan Sinha,0,1
5540,Yu-Xiong Wang,0,1
5541,Aviad Rubinstein,0,1
5542,Shrinu Kushagra,0,1
5543,Hassan Ashtiani,0,1
5544,Junjie Zhu,0,1
5545,Yun Fu,0,1
5546,Yin Cheng Ng,0,1
5547,Pawel M. Chilinski,0,1
5548,Bo Wang,0,1
5549,Armin Pourshafeie,0,1
5550,Hakan Bilen,0,1
5551,Xinwei Sun,0,1
5552,Gheorghe Comanici,0,1
5553,Nuno Nvasconcelos,0,1
5554,Erik Lindgren,0,1
5555,Can Xu,0,1
5556,Xinan Wang,0,1
5557,Madhu Advani,0,1
5558,Yuan Yao,0,1
5559,Jiechao Xiong,0,1
5560,Chendi Huang,0,1
5561,Jiseong Park,0,1
5562,Chuan-Yung Tsai,0,1
5563,Hassan A. Kingravi,0,1
5564,Harshal R. Maske,0,1
5565,Girish Chowdhary,0,1
5566,Yuan Zhao,0,1
5567,Eric Balkanski,0,1
5568,Anshul Kundaje,0,1
5569,Oana Ursu,0,1
5570,Jana Schaich Borg,0,1
5571,Ilija Bogunovic,0,2
5572,Matey Neykov,0,1
5573,Michael Zibulevsky,0,1
5574,Mark K. Ho,0,1
5575,Marcin J. Skwark,0,1
5576,Aditya Grover,0,1
5577,Boris Ginsburg,0,1
5578,Antonij Golkov,0,1
5579,Jens Meiler,0,1
5580,Vianney Perchet,0,1
5581,Remy Degenne,0,1
5582,Daniel Cremers,0,1
5583,James MacGlashan,0,1
5584,Ken Takiyama,0,1
5585,Charles Kalish,0,1
5586,Alexander Shekhovtsov,0,1
5587,Qi Lei,0,1
5588,Xinran He,0,1
5589,Ke Xu,0,1
5590,Valentin Zhigulin,0,1
5591,Kevin Degraux,0,1
5592,Michael Littman,0,1
5593,Fiery Cushman,0,1
5594,Chi-Jen Lu,0,1
5595,Eric Shea-Brown,0,1
5596,Jonathan Scarlett,0,1
5597,Pekka Parviainen,0,1
5598,Junfeng Wen,0,1
5599,Ilya Shpitser,0,2
5600,Janne H. Korhonen,0,1
5601,Oleg Grinchuk,0,1
5602,Vadim Lebedev,0,1
5603,Vignesh Ganapathiraman,0,1
5604,Elad Richardson,0,1
5605,Vladimir Golkov,0,1
5606,Chengtao Li,0,1
5607,Stefan Mihalas,0,1
5608,Kameron D. Harris,0,1
5609,Rom Herskovitz,0,1
5610,Forrest W. Crawford,0,1
5611,Lin Chen,0,1
5612,Tarun Kathuria,0,1
5613,Amit Deshpande,0,1
5614,Prakash Panangaden,0,1
5615,Jose Costa Pereira,0,1
5616,Yi-Te Hong,0,1
5617,Matei Zaharia,0,1
5618,Shizhong Han,0,1
5619,Firas Abuzaid,0,1
5620,Feynman T. Liang,0,1
5621,Andrew Feng,0,1
5622,Lee Yang,0,1
5623,Zibo Meng,0,1
5624,AHMED-SHEHAB KHAN,0,1
5625,Yan Tong,0,1
5626,Ameet S. Talwalkar,0,1
5627,Su-In Lee,0,1
5628,Enze Zhou,0,1
5629,Aaron Schein,0,1
5630,Mark Davenport,0,1
5631,Liangbei Xu,0,1
5632,Ivan Herreros,0,1
5633,Daniel N. Holtmann-Rice,0,1
5634,Shengjia Zhao,0,1
5635,Ruitong Huang,0,1
5636,Pedro A. Ortega,0,1
5637,Seyed Mohammad Javad Hosseini,0,1
5638,Chen-Yu Wei,0,1
5639,Lin Tian,0,1
5640,Ariel Rokem,0,1
5641,Charles Y. Zheng,0,1
5642,Zohar Karnin,0,1
5643,Yash H. Malviya,0,1
5644,Pulkit Tandon,0,1
5645,Qilong Gu,0,1
5646,Guoqiang Yu,0,1
5647,Cheng Soon Ong,0,1
5648,Yue Wang,0,1
5649,Arash Amini,0,1
5650,Kira Poskanzer,0,1
5651,Nathan F. Lepora,0,1
5652,Reza B. Zadeh,0,1
5653,David J. Miller,0,1
5654,James Newling,0,1
5655,Bipin Rajendran,0,1
5656,Sheeraz Ahmad,0,1
5657,Yizhi Wang,0,1
5658,Xerxes Arsiwalla,0,1
5659,Paul Verschure,0,1
5660,Chris Junchi Li,0,1
5661,Frederic Chazal,0,1
5662,Xiaohui Shen,0,1
5663,Scott Cohen,0,1
5664,Brian Price,0,1
5665,Simon O'Callaghan,0,1
5666,Dino Oglic,0,1
5667,Jaehyung Lee,0,1
5668,Chandra Dhir,0,1
5669,Ruth Heller,0,1
5670,Ilaria Giulini,0,1
5671,Stefano Panzeri,0,1
5672,Brian Bullins,0,1
5673,Bertrand Michel,0,1
5674,Juan Fuentes,0,1
5675,Luis Salamanca,0,1
5676,Pablo M. Olmos,0,1
5677,Yair Heller,0,1
5678,Minhyung Cho,0,1
5679,Jan Pfeifer,0,1
5680,Peng Wang,0,1
5681,Ransalu Senanayake,0,1
5682,Fang Chen,0,1
5683,Claire Tomlin,0,1
5684,HItomi Arai,0,1
5685,Gasper Tkacik,0,2
5686,Shinji Ito,0,1
5687,Junbo Jake Zhao,0,1
5688,Olivier Marre,0,1
5689,Matthew Chalk,0,1
5690,Daniel Neil,0,1
5691,Omer Weissbrod,0,1
5692,Feras Saad,0,1
5693,William Hoiles,0,1
5694,David H. Wolpert,0,1
5695,Karen Willcox,0,1
5696,Remi Lam,0,1
5697,matt zhang,0,1
5698,Peng Lin,0,1
5699,Ting Guo,0,1
5700,Maximilian Balandat,0,1
5701,Laurent Jacques,0,1
5702,Amin Jalali,0,1
5703,David Kempe,0,1
5704,Xin Li,0,1
5705,Yongbo Li,0,1
5706,Mikhail Yurochkin,0,1
5707,Weisheng Dong,0,1
5708,Xuemei Xie,0,1
5709,Ye Wang,0,1
5710,Yicong Meng,0,1
5711,GUANGMING Shi,0,1
5712,JUN HAN,0,1
5713,Donglai Xu,0,1
5714,Rizal Fathony,0,1
5715,Steven Cheng-Xian Li,0,1
5716,Farshad Lahouti,0,1
5717,Devon Hjelm,0,1
5718,Kumar Avinava Dubey,0,1
5719,Siddharth Ancha,0,1
5720,Chien-Ju Ho,0,1
5721,Sougata Chaudhuri,0,1
5722,Kevin Leyton-Brown,0,1
5723,Yaniv Tenzer,0,1
5724,Michel Gendreau,0,1
5725,Jason S. Hartford,0,1
5726,Sebastien Gerchinovitz,0,1
5727,Shan-Hung Wu,0,1
5728,Pan Zhang,0,1
5729,Ronggang Wang,0,1
5730,Elvis DOHMATOB,0,1
5731,Arthur Mensch,0,1
5732,xiongtao Chen,0,1
5733,Wenmin Wang,0,1
5734,Georgios Theocharous,0,1
5735,Jinzhuo Wang,0,1
5736,Hong Chen,0,1
5737,Adam Scibior,0,1
5738,Carl-Johann Simon-Gabriel,0,1
5739,Nicholas Barry,0,1
5740,David Salinas,0,1
5741,Franco Pestilli,0,1
5742,Weidong Cai,0,1
5743,Valentin Flunkert,0,1
5744,Haifeng Xia,0,1
5745,James R. Wright,0,1
5746,Pan Xu,0,1
5747,Travis Monk,0,1
5748,Zijun Wei,0,1
5749,Maia Fraser,0,1
5750,Ioana Dumitriu,0,1
5751,Wing Hung Wong,0,1
5752,Munther Dahleh,0,1
5753,Kun Yang,0,1
5754,Shreya Saxena,0,1
5755,Dangna Li,0,1
5756,Damien Scieur,0,1
5757,Hossein Adeli,0,1
5758,Uygar Sumbul,0,1
5759,Jose L. Torrecilla,0,1
5760,Moein Falahatgar,0,1
5761,Mesrob I. Ohannessian,0,1
5762,Gao Huang,0,1
5763,Chuan Guo,0,1
5764,Yu Sun,0,1
5765,Minh Hoai,0,1
5766,Alex Flint,0,1
5767,David J. Schwab,0,1
5768,Pedro Ortega,0,1
5769,Fei Chen,0,1
5770,Byunghan Lee,0,1
5771,Tal Yarkoni,0,1
5772,Rafal Jozefowicz,0,1
5773,Daniel Haas,0,1
5774,Alex Beatson,0,1
5775,Jian Xu,0,1
5776,Anh Tuan Nguyen,0,1
5777,Taesup Moon,0,1
5778,Seonwoo Min,0,1
5779,Sungroh Yoon,0,1
5780,Douglas Roossien,0,1
5781,Edwin Stoudenmire,0,1
5782,Guillaume Papa,0,2
5783,Daniel Braun,0,1
5784,Tim Genewein,0,1
5785,Chaoyue Liu,0,1
5786,Timothy Rubin,0,1
5787,Jordi Grau-moya,0,1
5788,Dawen Cai,0,1
5789,Kang-Jun Liu,0,1
5790,xinyang gong,0,1
5791,Guiguan Lin,0,1
5792,Xiang Li,0,1
5793,D. Phoenix,0,1
5794,Bhaskara Marthi,0,1
5795,CC Laan,0,1
5796,Marc Sebban,0,1
5797,Qingshan Liu,0,1
5798,Wolfgang Lehrach,0,1
5799,Kentaro Minami,0,1
5800,Junier B. Oliva,0,1
5801,Jian Yang,0,1
5802,Remi Emonet,0,1
5803,Aditya Ramesh,0,1
5804,Giulia DeSalvo,0,1
5805,Subhashini Krishnasamy,0,1
5806,Ken Kansky,0,1
5807,Ching-An Cheng,0,1
5808,Sargur N. Srihari,0,1
5809,Wen Dong,0,1
5810,Zhen Xu,0,1
5811,Dileep George,0,1
5812,Valentina Zantedeschi,0,1
5813,Ting-Yu Cheng,0,1
5814,Pamela A. Abshire,0,1
5815,Qiyang Han,0,1
5816,Haixuan Yang,0,1
5817,Jean-Claude Dreher,0,1
5818,Seongmin A. Park,0,1
5819,Prashant Doshi,0,1
5820,ALEXANDROS GEORGOGIANNIS,0,1
5821,Maruan Al-Shedivat,0,1
5822,Xia Qu,0,1
5823,Timothy K. Horiuchi,0,1
5824,Mandar D. Dixit,0,1
5825,Zane T. Smith,0,1
5826,Facundo Memoli,0,1
5827,Samir Chowdhury,0,1
5828,Varun Gupta,0,1
5829,Ming Yu,0,1
5830,Saleema Amershi,0,1
5831,Ara Vartanian,0,1
5832,Mohammad T. Irfan,0,1
5833,Carlo Ciliberto,0,1
5834,Rong Zhu,0,1
5835,Pedro Mercado,0,1
5836,Elissa Aminoff,0,1
5837,Vu C. Dinh,0,1
5838,Lam S. Ho,0,1
5839,Binh Nguyen,0,1
5840,Han-Jia Ye,0,1
5841,Duy Nguyen,0,1
5842,Kass E. Robert,0,1
5843,Kaito Fujii,0,1
5844,Michael Tarr,0,1
5845,Ying Yang,0,1
5846,Francesco Tudisco,0,1
5847,Junhong Lin,0,1
5848,Jingyu Shao,0,1
5849,Kevin Winner,0,1
5850,Dominique Joncas,0,1
5851,James McQueen,0,1
5852,Sanjay Shakkottai,0,1
5853,Edward Boyden,0,1
5854,Simon S. Du,0,1
5855,De-Chuan Zhan,0,1
5856,Daniel M. Wolpert,0,1
5857,Daniel McNamee,0,1
5858,Marwa El Halabi,0,1
5859,Michael Mitzenmacher,0,1
5860,Victor Soto,0,1
5861,Nitish Korula,0,1
5862,Hossein Esfandiari,0,1
5863,Martin Paulus,0,1
5864,Alberto Suarez,0,2
5865,Gonzalo Martinez-Munoz,0,1
5866,Rajat Sen,0,1
5867,Siddartha Y. Ramamohan,0,1
5868,Nguyen Cuong,0,1
5869,Yuan Jiang,0,1
5870,He Huang,0,2
5871,Longyin Wen,0,1
5872,Wataru Kumagai,0,1
5873,Xue-Min Si,0,1
5874,Ashkan Norouzi-Fard,0,1
5875,Abbas Bazzi,0,1
5876,Guillaume Rabusseau,0,1
